n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,0,8663,1168,169,0.9392680725661156,4.831083419868349
10000,0.0005,2,0,8662,1169,169,0.9393783504664244,4.831083419868349
10000,0.0005,2,0,8661,1170,169,0.9394885918951533,4.831083419868349
10000,0.0005,2,0,8660,1171,169,0.9395988211720493,4.831083419868349
10000,0.0005,2,0,8659,1172,169,0.939708868492397,4.831083419868349
10000,0.0005,2,0,8658,1173,169,0.9398187586022871,4.831083419868349
10000,0.0005,2,0,8657,1174,169,0.9399285160383535,4.829752829752781
10000,0.0005,2,0,8656,1175,169,0.9400381892122951,4.829752829752781
10000,0.0005,2,0,8656,1174,170,0.9401477062421932,4.829752829752781
10000,0.0005,2,0,8656,1173,171,0.9402572592658567,4.829752829752781
10000,0.0005,2,0,8655,1174,171,0.9403668963670517,4.829752829752781
10000,0.0005,2,0,8654,1175,171,0.9404763534598714,4.829752829752781
10000,0.0005,2,0,8653,1176,171,0.9405857267509137,4.829752829752781
10000,0.0005,2,0,8652,1177,171,0.9406950641661772,4.829752829752781
10000,0.0005,2,0,8651,1178,171,0.9408042940951777,4.829752829752781
10000,0.0005,2,0,8650,1179,171,0.9409134405697466,4.829752829752781
10000,0.0005,2,0,8649,1180,171,0.9410225513171552,4.828670520231143
10000,0.0005,2,0,8648,1181,171,0.9411315787920789,4.828670520231143
10000,0.0005,2,0,8647,1182,171,0.9412404993889637,4.828670520231143
10000,0.0005,2,0,8646,1183,171,0.9413492896413571,4.828670520231143
10000,0.0005,2,0,8645,1184,171,0.9414580443993777,4.828670520231143
10000,0.0005,2,0,8644,1185,171,0.9415667400515516,4.828670520231143
10000,0.0005,2,0,8643,1186,171,0.9416753294749418,4.828670520231143
10000,0.0005,2,0,8643,1185,172,0.9417838364193862,4.828670520231143
10000,0.0005,2,0,8642,1186,172,0.9418925202580994,4.828670520231143
10000,0.0005,2,0,8641,1187,172,0.9420012159102733,4.828670520231143
10000,0.0005,2,0,8640,1188,172,0.9421098053336635,4.827681981252292
10000,0.0005,2,0,8639,1189,172,0.9422183122781079,4.827681981252292
10000,0.0005,2,0,8638,1190,172,0.9423267133621188,4.827681981252292
10000,0.0005,2,0,8637,1191,172,0.9424351261981986,4.827681981252292
10000,0.0005,2,0,8636,1192,172,0.942543386455858,4.827681981252292
10000,0.0005,2,0,8635,1193,172,0.9426516115640831,4.827681981252292
10000,0.0005,2,0,8634,1194,172,0.9427598015456907,4.827681981252292
10000,0.0005,2,0,8633,1195,172,0.9428680266539158,4.827681981252292
10000,0.0005,2,0,8633,1194,173,0.9429760063537322,4.827681981252292
10000,0.0005,2,0,8632,1195,173,0.9430841144618404,4.827681981252292
10000,0.0005,2,0,8632,1194,174,0.9431921875192272,4.826575532900993
10000,0.0005,2,0,8631,1195,174,0.943300365797029,4.826575532900993
10000,0.0005,2,0,8630,1196,174,0.9434085323735569,4.826575532900993
10000,0.0005,2,0,8629,1197,174,0.9435166171119919,4.826575532900993
10000,0.0005,2,0,8628,1198,174,0.9436246668148551,4.826575532900993
10000,0.0005,2,0,8627,1199,174,0.9437326581755463,4.826575532900993
10000,0.0005,2,0,8626,1200,174,0.9438406378753628,4.826575532900993
10000,0.0005,2,0,8625,1201,174,0.9439485826076598,4.826575532900993
10000,0.0005,2,0,8624,1202,174,0.944056422573151,4.826575532900993
10000,0.0005,2,0,8623,1203,174,0.9441641579750041,4.826575532900993
10000,0.0005,2,0,8622,1204,174,0.9442718121896666,4.8267424330279525
10000,0.0005,2,0,8621,1205,174,0.9443793853394085,4.8267424330279525
10000,0.0005,2,0,8620,1206,174,0.9444868775462235,4.8267424330279525
10000,0.0005,2,0,8619,1207,174,0.9445943120111999,4.8267424330279525
10000,0.0005,2,0,8618,1208,174,0.9447017349352519,4.8267424330279525
10000,0.0005,2,0,8618,1207,175,0.9448090771422076,4.8267424330279525
10000,0.0005,2,0,8617,1208,175,0.9449164539273467,4.8267424330279525
10000,0.0005,2,0,8616,1209,175,0.9450237961343024,4.8267424330279525
10000,0.0005,2,0,8615,1210,175,0.9451310577453719,4.8267424330279525
10000,0.0005,2,0,8614,1211,175,0.9452382388814919,4.8267424330279525
10000,0.0005,2,0,8613,1212,175,0.9453452938006655,4.8263292314837
10000,0.0005,2,0,8612,1213,175,0.9454522456723232,4.8263292314837
10000,0.0005,2,0,8611,1214,175,0.9455591403810352,4.8263292314837
10000,0.0005,2,0,8611,1213,176,0.9456660236644896,4.8263292314837
10000,0.0005,2,0,8610,1214,176,0.94577300986327,4.8263292314837
10000,0.0005,2,0,8609,1215,176,0.9458798018325139,4.8263292314837
10000,0.0005,2,0,8608,1216,176,0.9459865368095658,4.8263292314837
10000,0.0005,2,0,8607,1217,176,0.9460932831801891,4.8263292314837
10000,0.0005,2,0,8606,1218,176,0.9461998816238518,4.8263292314837
10000,0.0005,2,0,8606,1217,177,0.9463064459887283,4.8263292314837
10000,0.0005,2,0,8605,1218,177,0.9464130217107788,4.825702997908395
10000,0.0005,2,0,8605,1217,178,0.9465194953053273,4.825702997908395
10000,0.0005,2,0,8604,1218,178,0.94662609374899,4.825702997908395
10000,0.0005,2,0,8603,1219,178,0.9467326127093649,4.825702997908395
10000,0.0005,2,0,8602,1220,178,0.9468390523048945,4.825702997908395
10000,0.0005,2,0,8602,1219,179,0.9469453900335206,4.825702997908395
10000,0.0005,2,0,8601,1220,179,0.9470517843307863,4.825702997908395
10000,0.0005,2,0,8600,1221,179,0.947158099448796,4.825702997908395
10000,0.0005,2,0,8599,1222,179,0.9472643129379091,4.825702997908395
10000,0.0005,2,0,8598,1223,179,0.9473704249922386,4.825702997908395
10000,0.0005,2,0,8598,1222,180,0.9474762787024111,4.824145150034717
10000,0.0005,2,0,8597,1223,180,0.947582210905801,4.824145150034717
10000,0.0005,2,0,8596,1224,180,0.9476880646159735,4.824145150034717
10000,0.0005,2,0,8595,1225,180,0.9477938847217936,4.824145150034717
10000,0.0005,2,0,8594,1226,180,0.9478996488677481,4.824145150034717
10000,0.0005,2,0,8593,1227,180,0.9480053794661834,4.824145150034717
10000,0.0005,2,0,8592,1228,180,0.948111098886841,4.824145150034717
10000,0.0005,2,0,8591,1229,180,0.9482167847883417,4.824145150034717
10000,0.0005,2,0,8591,1228,181,0.948322459521513,4.824145150034717
10000,0.0005,2,0,8590,1229,181,0.9484283244378797,4.824145150034717
10000,0.0005,2,0,8589,1230,181,0.9485340885838343,4.824563445867228
10000,0.0005,2,0,8588,1231,181,0.9486397298261753,4.824563445867228
10000,0.0005,2,0,8587,1232,181,0.9487453152976144,4.824563445867228
10000,0.0005,2,0,8586,1233,181,0.9488508896219388,4.824563445867228
10000,0.0005,2,0,8585,1234,181,0.9489563859823144,4.824563445867228
10000,0.0005,2,0,8584,1235,181,0.9490618489648075,4.824563445867228
10000,0.0005,2,0,8583,1236,181,0.9491672119402579,4.824563445867228
10000,0.0005,2,0,8582,1237,181,0.9492724307954767,4.824563445867228
10000,0.0005,2,0,8581,1238,181,0.9493775722106802,4.824563445867228
10000,0.0005,2,0,8580,1239,181,0.9494826362997746,4.824563445867228
10000,0.0005,2,0,8579,1240,181,0.9495876893515658,4.822027972028013
10000,0.0005,2,0,8579,1239,182,0.9496927313683725,4.822027972028013
10000,0.0005,2,0,8578,1240,182,0.9497978064970896,4.822027972028013
10000,0.0005,2,0,8578,1239,183,0.9499028485138963,4.822027972028013
10000,0.0005,2,0,8577,1240,183,0.9500079457288201,4.822027972028013
10000,0.0005,2,0,8576,1241,183,0.9501129215843733,4.822027972028013
10000,0.0005,2,0,8575,1242,183,0.9502177763605084,4.822027972028013
10000,0.0005,2,0,8574,1243,183,0.9503226421323205,4.822027972028013
10000,0.0005,2,0,8573,1244,183,0.9504274969084556,4.822027972028013
10000,0.0005,2,0,8573,1243,184,0.9505322967407759,4.822027972028013
10000,0.0005,2,0,8572,1244,184,0.9506371955134603,4.821416073719581
10000,0.0005,2,0,8572,1243,185,0.9507420173163953,4.821416073719581
10000,0.0005,2,0,8572,1242,186,0.9508468720925304,4.821416073719581
10000,0.0005,2,0,8571,1243,186,0.9509517818701216,4.821416073719581
10000,0.0005,2,0,8570,1244,186,0.9510565926865979,4.821416073719581
10000,0.0005,2,0,8569,1245,186,0.9511613047284827,4.821416073719581
10000,0.0005,2,0,8568,1246,186,0.9512659181817728,4.821416073719581
10000,0.0005,2,0,8567,1247,186,0.9513704332319399,4.821416073719581
10000,0.0005,2,0,8566,1248,186,0.951474937359853,4.821416073719581
10000,0.0005,2,0,8565,1249,186,0.9515792561581005,4.821416073719581
10000,0.0005,2,0,8564,1250,186,0.9516835423193268,4.820081727962995
10000,0.0005,2,0,8563,1251,186,0.9517876872891248,4.820081727962995
10000,0.0005,2,0,8562,1252,186,0.9518917780562737,4.820081727962995
10000,0.0005,2,0,8561,1253,186,0.9519957930344305,4.820081727962995
10000,0.0005,2,0,8560,1254,186,0.952099753945128,4.820081727962995
10000,0.0005,2,0,8559,1255,186,0.9522036176759132,4.820081727962995
10000,0.0005,2,0,8558,1256,186,0.9523074706201442,4.820081727962995
10000,0.0005,2,0,8557,1257,186,0.952411162034495,4.820081727962995
10000,0.0005,2,0,8556,1258,186,0.9525147782400696,4.820081727962995
10000,0.0005,2,0,8555,1259,186,0.9526183193458886,4.820081727962995
10000,0.0005,2,0,8555,1258,187,0.9527217640546918,4.8170660432494685
10000,0.0005,2,0,8554,1259,187,0.9528253480613211,4.8170660432494685
10000,0.0005,2,0,8553,1260,187,0.9529288570148456,4.8170660432494685
10000,0.0005,2,0,8552,1261,187,0.9530323124255636,4.8170660432494685
10000,0.0005,2,0,8551,1262,187,0.9531356075397047,4.8170660432494685
10000,0.0005,2,0,8550,1263,187,0.9532387854183675,4.8170660432494685
10000,0.0005,2,0,8549,1264,187,0.9533419313698889,4.8170660432494685
10000,0.0005,2,0,8548,1265,187,0.9534449604240821,4.8170660432494685
10000,0.0005,2,0,8547,1266,187,0.9535478728456114,4.8170660432494685
10000,0.0005,2,0,8546,1267,187,0.9536506688982429,4.8170660432494685
10000,0.0005,2,0,8545,1268,187,0.9537533910348633,4.814650128715436
10000,0.0005,2,0,8544,1269,187,0.9538560604393808,4.814650128715436
10000,0.0005,2,0,8543,1270,187,0.9539586350624191,4.814650128715436
10000,0.0005,2,0,8542,1271,187,0.954061073087414,4.814650128715436
10000,0.0005,2,0,8542,1270,188,0.9541634377102003,4.814650128715436
10000,0.0005,2,0,8541,1271,188,0.9542658547523961,4.814650128715436
10000,0.0005,2,0,8540,1272,188,0.9543681984224401,4.814650128715436
10000,0.0005,2,0,8540,1271,189,0.9544705106794485,4.814650128715436
10000,0.0005,2,0,8539,1272,189,0.954572917233468,4.814650128715436
10000,0.0005,2,0,8538,1273,189,0.9546752713788109,4.814650128715436
10000,0.0005,2,0,8537,1274,189,0.9547775941046883,4.814125087842858
10000,0.0005,2,0,8536,1275,189,0.9548798226878001,4.814125087842858
10000,0.0005,2,0,8535,1276,189,0.9549819781684417,4.814125087842858
10000,0.0005,2,0,8534,1277,189,0.9550841023514482,4.814125087842858
10000,0.0005,2,0,8533,1278,189,0.955186216106171,4.814125087842858
10000,0.0005,2,0,8532,1279,189,0.9552882569224975,4.814125087842858
10000,0.0005,2,0,8532,1278,190,0.9553901625578791,4.814125087842858
10000,0.0005,2,0,8531,1279,190,0.9554922033742056,4.814125087842858
10000,0.0005,2,0,8530,1280,190,0.9555941505655605,4.814125087842858
10000,0.0005,2,0,8530,1279,191,0.9556960458172418,4.814125087842858
10000,0.0005,2,0,8529,1280,191,0.9557979722263744,4.812895662368188
10000,0.0005,2,0,8529,1279,192,0.955899846717002,4.812895662368188
10000,0.0005,2,0,8528,1280,192,0.9560017523523836,4.812895662368188
10000,0.0005,2,0,8528,1279,193,0.9561035646105794,4.812895662368188
10000,0.0005,2,0,8528,1278,194,0.9562053872355667,4.812895662368188
10000,0.0005,2,0,8527,1279,194,0.9563073240347512,4.812895662368188
10000,0.0005,2,0,8526,1280,194,0.956409188148024,4.812895662368188
10000,0.0005,2,0,8525,1281,194,0.9565110418860562,4.812895662368188
10000,0.0005,2,0,8524,1282,194,0.9566128645110434,4.812895662368188
10000,0.0005,2,0,8523,1283,194,0.9567145525321945,4.812895662368188
10000,0.0005,2,0,8522,1284,194,0.9568161475743564,4.812038014783884
10000,0.0005,2,0,8521,1285,194,0.9569176910349575,4.812038014783884
10000,0.0005,2,0,8520,1286,194,0.9570192241855312,4.812038014783884
10000,0.0005,2,0,8519,1287,194,0.957120602936545,4.812038014783884
10000,0.0005,2,0,8518,1288,194,0.9572219097950193,4.812038014783884
10000,0.0005,2,0,8517,1289,194,0.9573231448628468,4.812038014783884
10000,0.0005,2,0,8516,1290,194,0.9574243696831727,4.812038014783884
10000,0.0005,2,0,8515,1291,194,0.9575255228290355,4.812038014783884
10000,0.0005,2,0,8515,1290,195,0.9576265023301967,4.812038014783884
10000,0.0005,2,0,8514,1291,195,0.9577276145647772,4.812038014783884
10000,0.0005,2,0,8513,1292,195,0.9578286961376065,4.810664787409064
10000,0.0005,2,0,8512,1293,195,0.957929747067275,4.810664787409064
10000,0.0005,2,0,8511,1294,195,0.9580307877866849,4.810664787409064
10000,0.0005,2,0,8510,1295,195,0.9581316959602469,4.810664787409064
10000,0.0005,2,0,8509,1296,195,0.9582325939523769,4.810664787409064
10000,0.0005,2,0,8508,1297,195,0.9583334614125343,4.810664787409064
10000,0.0005,2,0,8507,1298,195,0.9584342170800406,4.810664787409064
10000,0.0005,2,0,8506,1299,195,0.958534942301636,4.810664787409064
10000,0.0005,2,0,8505,1300,195,0.9586356168209152,4.810664787409064
10000,0.0005,2,0,8504,1301,195,0.9587361395390496,4.810664787409064
10000,0.0005,2,0,8503,1302,195,0.9588365915732032,4.8096190028223385
10000,0.0005,2,0,8502,1303,195,0.9589369730227113,4.8096190028223385
10000,0.0005,2,0,8501,1304,195,0.9590372638661573,4.8096190028223385
10000,0.0005,2,0,8500,1305,195,0.9591374241225675,4.8096190028223385
10000,0.0005,2,0,8499,1306,195,0.95923747414758,4.8096190028223385
10000,0.0005,2,0,8499,1305,196,0.9593374141835584,4.8096190028223385
10000,0.0005,2,0,8498,1306,196,0.9594374441925612,4.8096190028223385
10000,0.0005,2,0,8497,1307,196,0.9595374241965604,4.8096190028223385
10000,0.0005,2,0,8496,1308,196,0.9596373342774875,4.8096190028223385
10000,0.0005,2,0,8495,1309,196,0.9597371944732135,4.8096190028223385
10000,0.0005,2,0,8494,1310,196,0.9598369849132893,4.807886992348559
10000,0.0005,2,0,8494,1309,197,0.9599367255875363,4.807886992348559
10000,0.0005,2,0,8493,1310,197,0.9600365160276121,4.807886992348559
10000,0.0005,2,0,8492,1311,197,0.9601362965105497,4.807886992348559
10000,0.0005,2,0,8491,1312,197,0.9602360272375866,4.807886992348559
10000,0.0005,2,0,8490,1313,197,0.9603357480193976,4.807886992348559
10000,0.0005,2,0,8489,1314,197,0.960435399240125,4.807886992348559
10000,0.0005,2,0,8488,1315,197,0.9605349809967472,4.807886992348559
10000,0.0005,2,0,8487,1316,197,0.9606345131954135,4.807886992348559
10000,0.0005,2,0,8486,1317,197,0.9607340156829757,4.807886992348559
10000,0.0005,2,0,8485,1318,197,0.9608335082707778,4.806858354937572
10000,0.0005,2,0,8485,1317,198,0.9609328723407301,4.806858354937572
10000,0.0005,2,0,8484,1318,198,0.9610323451349209,4.806858354937572
10000,0.0005,2,0,8483,1319,198,0.961131788253457,4.806858354937572
10000,0.0005,2,0,8482,1320,198,0.9612311029818312,4.806858354937572
10000,0.0005,2,0,8481,1321,198,0.9613303093310376,4.806858354937572
10000,0.0005,2,0,8480,1322,198,0.9614294861633296,4.806858354937572
10000,0.0005,2,0,8479,1323,198,0.9615286138397768,4.806858354937572
10000,0.0005,2,0,8478,1324,198,0.9616277120460993,4.806858354937572
10000,0.0005,2,0,8477,1325,198,0.9617267807998144,4.806858354937572
10000,0.0005,2,0,8476,1326,198,0.9618257025527079,4.805001769493653
10000,0.0005,2,0,8475,1327,198,0.9619245558544082,4.805001769493653
10000,0.0005,2,0,8474,1328,198,0.9620233407995825,4.805001769493653
10000,0.0005,2,0,8473,1329,198,0.9621221355041863,4.805001769493653
10000,0.0005,2,0,8473,1328,199,0.9622209009362851,4.805001769493653
10000,0.0005,2,0,8472,1329,199,0.9623197737858006,4.805001769493653
10000,0.0005,2,0,8471,1330,199,0.9624186173164915,4.805001769493653
10000,0.0005,2,0,8470,1331,199,0.9625174120210953,4.805001769493653
10000,0.0005,2,0,8469,1332,199,0.9626161579478258,4.805001769493653
10000,0.0005,2,0,8468,1333,199,0.9627148746309453,4.805001769493653
10000,0.0005,2,0,8467,1334,199,0.9628135036870652,4.805148795464795
10000,0.0005,2,0,8466,1335,199,0.9629121035687453,4.805148795464795
10000,0.0005,2,0,8465,1336,199,0.9630106742932402,4.805148795464795
10000,0.0005,2,0,8464,1337,199,0.96310913825543,4.805148795464795
10000,0.0005,2,0,8463,1338,199,0.9632075925234225,4.805148795464795
10000,0.0005,2,0,8463,1337,200,0.9633060177202729,4.805148795464795
10000,0.0005,2,0,8462,1338,200,0.9634045107765125,4.805148795464795
10000,0.0005,2,0,8461,1339,200,0.9635029747387023,4.805148795464795
10000,0.0005,2,0,8460,1340,200,0.9636013515217815,4.805148795464795
10000,0.0005,2,0,8460,1339,201,0.9636995640537006,4.805148795464795
10000,0.0005,2,0,8459,1340,201,0.9637978248378216,4.804255319149035
10000,0.0005,2,0,8458,1341,201,0.9638960759677097,4.804255319149035
10000,0.0005,2,0,8458,1340,202,0.9639942595710479,4.804255319149035
10000,0.0005,2,0,8457,1341,202,0.9640924913981599,4.804255319149035
10000,0.0005,2,0,8456,1342,202,0.9641906364565562,4.804255319149035
10000,0.0005,2,0,8455,1343,202,0.9642886948993882,4.804255319149035
10000,0.0005,2,0,8454,1344,202,0.9643867052884895,4.804255319149035
10000,0.0005,2,0,8453,1345,202,0.9644846676709347,4.804255319149035
10000,0.0005,2,0,8452,1346,202,0.9645824480561894,4.804255319149035
10000,0.0005,2,0,8451,1347,202,0.964680180659786,4.804255319149035
10000,0.0005,2,0,8450,1348,202,0.9647778464474606,4.803218554017465
10000,0.0005,2,0,8449,1349,202,0.9648755026974606,4.803218554017465
10000,0.0005,2,0,8448,1350,202,0.9649730541558549,4.803218554017465
10000,0.0005,2,0,8447,1351,202,0.9650705580560109,4.803218554017465
10000,0.0005,2,0,8446,1352,202,0.9651680334434756,4.803218554017465
10000,0.0005,2,0,8445,1353,202,0.9652654993304152,4.803218554017465
10000,0.0005,2,0,8444,1354,202,0.9653629557186815,4.803218554017465
10000,0.0005,2,0,8443,1355,202,0.9654603646413388,4.803218554017465
10000,0.0005,2,0,8442,1356,202,0.9655577261446003,4.803218554017465
10000,0.0005,2,0,8441,1357,202,0.9656550592183788,4.803218554017465
10000,0.0005,2,0,8440,1358,202,0.9657522881926132,4.802393081388363
10000,0.0005,2,0,8439,1359,202,0.9658494888146971,4.802393081388363
10000,0.0005,2,0,8438,1360,202,0.965946623346023,4.802393081388363
10000,0.0005,2,0,8437,1361,202,0.9660437107246638,4.802393081388363
10000,0.0005,2,0,8436,1362,202,0.9661406945283686,4.802393081388363
10000,0.0005,2,0,8435,1363,202,0.9662376313255768,4.802393081388363
10000,0.0005,2,0,8434,1364,202,0.9663344461188772,4.802393081388363
10000,0.0005,2,0,8433,1365,202,0.9664311766276796,4.802393081388363
10000,0.0005,2,0,8432,1366,202,0.9665278790742515,4.802393081388363
10000,0.0005,2,0,8431,1367,202,0.9666245347866042,4.802393081388363
10000,0.0005,2,0,8430,1368,202,0.9667211064910948,4.80120982089922
10000,0.0005,2,0,8429,1369,202,0.9668176875225802,4.80120982089922
10000,0.0005,2,0,8428,1370,202,0.9669141846759142,4.80120982089922
10000,0.0005,2,0,8428,1369,203,0.9670106352931981,4.80120982089922
10000,0.0005,2,0,8427,1370,203,0.9671071883491023,4.80120982089922
10000,0.0005,2,0,8427,1369,204,0.9672037134456274,4.80120982089922
10000,0.0005,2,0,8426,1370,204,0.9673003038059095,4.80120982089922
10000,0.0005,2,0,8425,1371,204,0.9673967358213386,4.80120982089922
10000,0.0005,2,0,8424,1372,204,0.9674930842171378,4.80120982089922
10000,0.0005,2,0,8424,1371,205,0.9675894047719441,4.80120982089922
10000,0.0005,2,0,8423,1372,205,0.9676857717373484,4.80068850902185
10000,0.0005,2,0,8422,1373,205,0.96778207374043,4.80068850902185
10000,0.0005,2,0,8421,1374,205,0.9678783293954497,4.80068850902185
10000,0.0005,2,0,8420,1375,205,0.9679744647540346,4.80068850902185
10000,0.0005,2,0,8419,1376,205,0.9680705354620757,4.80068850902185
10000,0.0005,2,0,8419,1375,206,0.9681665231756483,4.80068850902185
10000,0.0005,2,0,8418,1376,206,0.9682625385381063,4.80068850902185
10000,0.0005,2,0,8417,1377,206,0.968358471001652,4.80068850902185
