n,p,lambda,rho,s,i,r,t,mu,newmu
100000,5e-05,2,3,99673,262,65,1.1547752830902478,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99673,262,65,1.1550767603287162,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.155378692695866,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.1556773784784227,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.1559765109941271,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.156276091581305,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.1565761215843053,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99672,263,65,1.1568766023535362,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99671,264,65,1.1571775352455014,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99670,265,65,1.157477475257499,5.005006320606625,6.070707070707071
100000,5e-05,2,3,99670,265,65,1.157774652077707,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99670,265,65,1.1580722711253262,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99670,264,66,1.1583703337184708,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99670,264,66,1.1586707242261307,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99669,265,66,1.1589715665847349,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99669,265,66,1.1592705202469173,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99669,265,66,1.159569921444522,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99668,266,66,1.1598697715194846,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99668,266,66,1.1601659800502901,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99668,265,67,1.1604626279292578,5.004976422191866,6.070707070707071
100000,5e-05,2,3,99668,265,67,1.160760246976877,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99668,265,67,1.1610583095700215,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99667,266,67,1.1613568170327082,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99667,266,67,1.1616517152928085,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99666,267,67,1.1619470490199202,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99665,268,67,1.162239703395103,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99665,267,68,1.162531418680984,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99664,268,68,1.162823645448956,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99663,269,68,1.163115360734837,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99663,269,68,1.1634057207812947,5.004976522053166,6.070707070707071
100000,5e-05,2,3,99662,270,68,1.1636965029854238,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99662,270,68,1.163984687423464,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99662,270,68,1.1642732877120643,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99662,270,68,1.1645623050531047,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99661,271,68,1.1648517406536836,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99661,271,68,1.1651394276502314,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99660,272,68,1.1654275290619283,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99660,272,68,1.1657143085285184,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99660,272,68,1.1660014997979038,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1662891040544467,5.004966737911973,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1665745736519346,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1668604512963028,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1671467381557359,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1674334354034424,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.167720544217683,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1680080657818004,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,273,68,1.1682960012842478,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,272,69,1.1685843519186192,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,272,69,1.1688732022941246,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99659,272,69,1.169162470445701,5.0049669372609715,6.070707070707071
100000,5e-05,2,3,99658,273,69,1.1694521575835921,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99658,273,69,1.1697396791477095,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99658,272,70,1.170027614650157,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99657,273,70,1.1703168828017334,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99656,274,70,1.170601135217879,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99655,275,70,1.1708849036628277,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99655,275,70,1.1711661976150078,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99655,275,70,1.171447887755853,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99655,275,70,1.1717299752029615,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99655,275,70,1.1720124610786677,5.0050572452110815,6.070707070707071
100000,5e-05,2,3,99654,276,70,1.172295346510068,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99654,276,70,1.1725769573239233,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99654,276,70,1.1728589652201444,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99653,277,70,1.1731413713201162,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99652,278,70,1.1734221124767699,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99651,279,70,1.1737015982229968,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99651,279,70,1.1739790677013542,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99651,279,70,1.1742569226610653,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99651,279,70,1.174535164174699,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99651,279,70,1.1748137933193077,5.004987205861607,6.070707070707071
100000,5e-05,2,3,99650,280,70,1.1750928111764505,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99650,280,70,1.1753694363493412,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99649,281,70,1.1756464446595905,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99648,282,70,1.1759222306496622,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99647,283,70,1.1761968050593272,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99647,283,70,1.1764713040985806,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99646,284,70,1.176746180404243,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99646,284,70,1.1770172565766475,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99645,285,70,1.1772887006591664,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99645,285,70,1.1775589709294367,5.005017511116724,6.070707070707071
100000,5e-05,2,3,99644,286,70,1.177829606924024,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99643,287,70,1.178099804168012,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99643,287,70,1.1783673984950123,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99642,288,70,1.1786353513353123,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99642,288,70,1.1789028740747451,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99642,288,70,1.1791707551355541,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99642,288,70,1.1794389954789017,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99641,289,70,1.1797075960698231,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99640,290,70,1.1799746900869172,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99640,289,71,1.1802399420763072,5.004987706357259,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.1805077513960716,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.1807733556457396,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.181039313092548,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.181305624677102,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.1815722913437687,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.181839314040698,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.1821066937198423,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99639,290,71,1.1823744313369775,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99638,291,71,1.1826425278517227,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99638,291,71,1.1829094792665653,5.004997992773342,6.070707070707071
100000,5e-05,2,3,99637,292,71,1.1831767874729273,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99637,292,71,1.1834436676437305,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99637,292,71,1.1837109044155103,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99637,291,72,1.1839784987425106,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99637,291,72,1.184246883068866,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99636,292,72,1.1845156280298978,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99635,293,72,1.1847835808701979,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99635,293,72,1.1850500343740615,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99634,294,72,1.1853168433388428,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99634,294,72,1.1855828715378318,5.005048274753094,6.070707070707071
100000,5e-05,2,3,99634,294,72,1.1858492540631382,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99633,295,72,1.186115991859884,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99632,296,72,1.1863801926524864,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99632,296,72,1.186642590973137,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1869053340104465,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1871673198632104,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1874296493490446,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1876923233705838,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1879553428340242,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1882187086491414,5.005128771302025,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1884824217293102,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.188746482991523,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99631,297,72,1.1890108933564094,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99630,298,72,1.1892756537482547,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99630,297,73,1.1895382587902716,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99630,297,73,1.1898009328118109,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99629,298,73,1.1900639522752512,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99629,298,73,1.1903255269548223,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99628,299,73,1.1905874441889763,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99628,299,73,1.190848608983962,5.005148999808188,6.070707070707071
100000,5e-05,2,3,99627,300,73,1.1911101152601127,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99627,300,73,1.1913695186323565,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99626,301,73,1.1916292588920967,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99625,302,73,1.1918869244422126,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.192143203273581,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.1923977857583061,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.192652692717266,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.1929079249786239,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.193163483373717,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99624,303,73,1.1934193687370742,5.005179266876477,6.070707070707071
100000,5e-05,2,3,99623,304,73,1.193675581906431,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99623,304,73,1.1939310750081173,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99622,305,73,1.1941868949109058,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99621,306,73,1.194441024517005,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99621,306,73,1.1946931677343524,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99621,306,73,1.1949456292339737,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.1951984098204247,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.1954504894775964,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.1957028872564959,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.1959556039610701,5.005149361601518,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.1962086403983172,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99620,307,73,1.196461997378302,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99619,308,73,1.1967156757141721,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99618,309,73,1.1969661139811394,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,310,73,1.1972155527439232,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,310,73,1.197463999948892,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,310,73,1.1977127561677976,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,309,74,1.1979618221702883,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,309,74,1.1982118846859173,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99617,309,74,1.1984622602492623,5.005179682797277,6.070707070707071
100000,5e-05,2,3,99616,310,74,1.1987129496451008,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99616,310,74,1.1989617058640063,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99615,311,74,1.199210771866497,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99615,311,74,1.1994588492666458,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99614,312,74,1.199707234760933,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99613,313,74,1.1999540264687316,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99613,313,74,1.2001989444212176,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99613,313,74,1.200444162665455,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99612,314,74,1.2006896819387178,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99612,314,74,1.2009339418312435,5.005169800341646,6.070707070707071
100000,5e-05,2,3,99612,314,74,1.2011785004030213,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99612,314,74,1.2014233583853915,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99611,315,74,1.2016685165123835,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99611,315,74,1.2019127167565837,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99610,316,74,1.2021572155340898,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99610,315,75,1.2024016545465561,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99610,315,75,1.2026470533195623,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99609,316,75,1.2028927535652625,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99609,316,75,1.2031368941902625,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99609,316,75,1.2033813332027288,5.005129904023553,6.070707070707071
100000,5e-05,2,3,99608,317,75,1.2036260713329294,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99608,317,75,1.2038707495810332,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99607,318,75,1.2041157275330177,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99607,318,75,1.2043600471030151,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99607,318,75,1.2046046654983185,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99607,318,75,1.2048495834508044,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99606,319,75,1.2050948016950418,5.005200333304205,6.070707070707071
100000,5e-05,2,3,99606,319,75,1.205339659677412,5.005200333304205,6.01010101010101
100000,5e-05,2,3,99605,320,75,1.205584817804404,5.005200333304205,6.01010101010101
100000,5e-05,2,3,99605,320,75,1.2058287202434284,5.005200333304205,6.01010101010101
100000,5e-05,2,3,99604,321,75,1.2060729204876286,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99604,321,75,1.2063149926251255,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99604,321,75,1.2065573581122802,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.2068000176609335,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.207040865445134,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.2072820036173066,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.2075234328785331,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.207765153932437,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99603,322,75,1.208007167485196,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99602,323,75,1.2082494742455545,5.005290899054239,6.01010101010101
100000,5e-05,2,3,99601,324,75,1.2084902640360673,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99601,324,75,1.2087289844944107,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99600,325,75,1.2089679902305484,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99599,326,75,1.209205238154629,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99598,327,75,1.2094407539341863,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99598,327,75,1.2096751106250698,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99598,327,75,1.2099097422534133,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99598,327,75,1.2101446494650647,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99597,328,75,1.2103798329081503,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99597,328,75,1.2106149610529893,5.005270978495446,6.01010101010101
100000,5e-05,2,3,99596,329,75,1.2108503659494112,5.005241121719077,6.01010101010101
100000,5e-05,2,3,99596,328,76,1.2110837926534261,5.005241121719077,6.01010101010101
100000,5e-05,2,3,99595,329,76,1.2113175467441226,5.005241121719077,6.01010101010101
100000,5e-05,2,3,99595,328,77,1.2115498887515577,5.005241121719077,6.01010101010101
100000,5e-05,2,3,99595,328,77,1.2117825551080026,5.005241121719077,6.01010101010101
100000,5e-05,2,3,99595,328,77,1.2120154924478581,5.005241121719077,6.01010101010101
