n,p,lambd,rho,s,diam
1000,0,1,2.395509935598017,0.612,59
1000,0,1,68.99358003113363,0.986,98
1000,0,1,13.02674669838625,0.921,58
2815,0,1,10,0.8955595026642984,122
2105,0,1,10,0.8935866983372922,132
1000,0,1,23.133872104709674,0.955,92
1000,0,1,50.34493481740152,0.982,77
1000,0,1,89.14202214452432,0.986,90
704,0,1,10,0.8863636363636364,59
505,0,1,10,0.8891089108910891,47
1000,0,1,98.65148548643691,0.985,88
1690,0,1,10,0.8887573964497042,107
2808,0,1,10,0.8967236467236467,117
1000,0,1,83.19118181381488,0.985,93
78,0,1,10,0.8846153846153846,21
2597,0,1,10,0.8987293030419715,166
1000,0,1,94.26871939349215,0.989,69
1000,0,1,90.46436662163319,0.985,68
1000,0,1,72.55752792141614,0.983,98
1000,0,1,12.339037687006993,0.916,77
164,0,1,10,0.8780487804878049,29
2040,0,1,10,0.9004901960784314,132
1000,0,1,20.10422982477208,0.943,65
1047,0,1,10,0.8997134670487106,93
2445,0,1,10,0.9051124744376278,124
1000,0,1,14.631383568498679,0.934,72
1056,0,1,10,0.9005681818181818,79
1031,0,1,10,0.8913676042677012,164
1779,0,1,10,0.897133220910624,111
406,0,1,10,0.8571428571428571,43
1000,0,1,82.42628141315316,0.985,51
1796,0,1,10,0.8869710467706013,81
368,0,1,10,0.875,43
2208,0,1,10,0.8926630434782609,88
2611,0,1,10,0.8954423592493298,113
1000,0,1,36.27178249821128,0.974,95
1000,0,1,9.074742217683085,0.89,69
1000,0,1,6.380014353534325,0.839,74
2290,0,1,10,0.9078602620087336,118
750,0,1,10,0.896,70
930,0,1,10,0.889247311827957,103
1000,0,1,32.03810603331999,0.971,96
1808,0,1,10,0.8938053097345132,90
1000,0,1,18.312370189858463,0.953,77
1000,0,1,57.18543855852213,0.985,81
1000,0,1,97.14176651807786,0.992,100
985,0,1,10,0.9005076142131979,103
2825,0,1,10,0.8994690265486726,105
1928,0,1,10,0.9061203319502075,123
1000,0,1,7.921632581122029,0.861,86
1000,0,1,53.027638605323915,0.985,69
1000,0,1,73.06897603654993,0.99,58
311,0,1,10,0.9067524115755627,34
1000,0,1,45.54158952163922,0.976,98
1000,0,1,19.000587977072836,0.952,59
1000,0,1,86.94006561431523,0.987,62
1000,0,1,26.028458584462644,0.954,64
2035,0,1,10,0.8972972972972973,77
1000,0,1,86.2678618064878,0.987,93
1000,0,1,19.046026492625323,0.946,100
2424,0,1,10,0.9042904290429042,173
1000,0,1,6.088081956506153,0.823,70
238,0,1,10,0.9201680672268907,32
1000,0,1,7.141421210839127,0.873,67
1000,0,1,21.040618995850714,0.951,70
1000,0,1,0.7393331749007803,0.0,0
1051,0,1,10,0.9077069457659372,86
407,0,1,10,0.9262899262899262,40
1213,0,1,10,0.8961253091508656,105
1000,0,1,48.64747463931135,0.968,83
982,0,1,10,0.8879837067209776,88
169,0,1,10,0.9053254437869822,27
1000,0,1,72.6769351581714,0.976,84
1000,0,1,48.47663312495906,0.981,67
1828,0,1,10,0.8905908096280087,97
1000,0,1,75.3255856242836,0.983,83
2140,0,1,10,0.8939252336448598,111
1230,0,1,10,0.8934959349593496,107
20,0,1,10,0.9,8
1000,0,1,80.42886926579367,0.987,88
1933,0,1,10,0.8980858768753234,80
1000,0,1,85.3939225306475,0.989,95
456,0,1,10,0.8947368421052632,38
1000,0,1,44.533791223245956,0.979,84
1000,0,1,63.680217623813576,0.985,93
1000,0,1,51.13199017654691,0.982,63
1600,0,1,10,0.909375,89
563,0,1,10,0.8987566607460036,57
1000,0,1,1.2455657010742693,0.194,25
1000,0,1,9.81191715831853,0.909,115
2381,0,1,10,0.8983620327593448,139
1685,0,1,10,0.8931750741839762,92
2237,0,1,10,0.9105945462673223,213
349,0,1,10,0.9111747851002865,44
1214,0,1,10,0.8953871499176277,117
1000,0,1,87.0598769761342,0.992,87
2425,0,1,10,0.8997938144329897,105
1994,0,1,10,0.8851554663991976,130
1000,0,1,78.89624875800865,0.99,103
1000,0,1,83.44244596411002,0.984,78
2860,0,1,10,0.9,104
2580,0,1,10,0.8984496124031007,115
747,0,1,10,0.8995983935742972,66
1628,0,1,10,0.8925061425061425,123
1000,0,1,57.8201343702235,0.983,86
1000,0,1,63.75242568052868,0.987,73
2431,0,1,10,0.8905800082270671,134
1000,0,1,46.35365949745337,0.974,109
2441,0,1,10,0.8873412535845965,128
1157,0,1,10,0.8910976663785652,91
2995,0,1,10,0.9075125208681135,146
1000,0,1,15.683926333943432,0.955,107
1554,0,1,10,0.9009009009009009,114
1000,0,1,40.82482931371799,0.974,86
100,0,1,10,0.89,18
1000,0,1,34.69074887595399,0.973,80
1000,0,1,97.34160365267064,0.992,87
1000,0,1,24.523603295857455,0.968,83
1367,0,1,10,0.9180687637161667,128
1000,0,1,33.756070544058915,0.973,91
453,0,1,10,0.9183222958057395,59
1026,0,1,10,0.8966861598440545,65
1000,0,1,39.91820715260417,0.971,95
1000,0,1,22.630888184549182,0.952,61
1833,0,1,10,0.8936170212765957,94
1618,0,1,10,0.8980222496909765,124
1000,0,1,44.412444545815845,0.983,93
2001,0,1,10,0.9205397301349325,136
1000,0,1,99.17603125018687,0.992,83
1000,0,1,4.988216641378729,0.798,63
1660,0,1,10,0.8945783132530121,98
1000,0,1,98.76010260002307,0.985,90
1000,0,1,97.28552937010342,0.994,60
253,0,1,10,0.9011857707509882,43
769,0,1,10,0.9050715214564369,63
1764,0,1,10,0.8888888888888888,117
1000,0,1,42.73453690899897,0.981,87
1000,0,1,33.13151035012382,0.97,91
268,0,1,10,0.8768656716417911,44
970,0,1,10,0.9010309278350516,74
1000,0,1,1.987439238274058,0.5,57
186,0,1,10,0.8763440860215054,36
1000,0,1,99.59446718233202,0.989,79
1000,0,1,91.2984492688525,0.987,89
2017,0,1,10,0.8983639067922657,115
1000,0,1,37.226749713863875,0.969,107
83,0,1,10,0.9156626506024096,23
1880,0,1,10,0.9106382978723404,96
1458,0,1,10,0.8943758573388203,80
1000,0,1,72.01863119898104,0.989,95
2231,0,1,10,0.9049753473778575,136
1000,0,1,99.69852667183527,0.991,76
1000,0,1,65.6337382357011,0.985,86
2419,0,1,10,0.8974782968168665,131
2921,0,1,10,0.8996918863402944,132
2444,0,1,10,0.8944353518821604,152
1000,0,1,90.04013777554202,0.989,79
1000,0,1,94.21866194150617,0.991,81
2262,0,1,10,0.9071618037135278,102
1000,0,1,5.434103847823602,0.808,88
1000,0,1,73.07352385328521,0.983,98
1938,0,1,10,0.9019607843137255,81
808,0,1,10,0.9047029702970297,76
2105,0,1,10,0.903562945368171,117
6,0,1,10,1.0,3
1000,0,1,25.6245404354162,0.951,92
1000,0,1,3.169120138122483,0.686,54
16,0,1,10,0.8125,6
1000,0,1,35.21659020450717,0.978,74
756,0,1,10,0.9007936507936508,78
1000,0,1,93.7570500202055,0.987,94
747,0,1,10,0.891566265060241,90
2738,0,1,10,0.9043097151205259,161
2189,0,1,10,0.9132023755139334,103
1000,0,1,71.49505711351924,0.989,113
2145,0,1,10,0.8853146853146853,150
2500,0,1,10,0.9024,177
1615,0,1,10,0.8934984520123839,131
1000,0,1,6.671267094920097,0.849,90
779,0,1,10,0.8998716302952503,77
1000,0,1,49.099456416555384,0.977,64
646,0,1,10,0.8947368421052632,84
1555,0,1,10,0.9163987138263665,103
1000,0,1,48.75890753016496,0.979,102
949,0,1,10,0.8840885142255005,63
1099,0,1,10,0.8944494995450409,67
1919,0,1,10,0.9035956227201668,96
1000,0,1,40.6578510646586,0.976,63
2544,0,1,10,0.9088050314465409,83
1000,0,1,26.206306796803634,0.972,72
1000,0,1,62.90436325661081,0.985,90
1000,0,1,80.0138351991891,0.988,95
1000,0,1,85.54538086868514,0.988,112
1000,0,1,80.36117196547967,0.987,58
2514,0,1,10,0.8902147971360382,130
1474,0,1,10,0.9029850746268657,81
1000,0,1,20.958442235562412,0.959,92
2025,0,1,10,0.9022222222222223,133
1000,0,1,94.44955879812196,0.985,91
1620,0,1,10,0.8938271604938272,98
2334,0,1,10,0.9134532990574121,101
1000,0,1,34.57449689220885,0.976,93
1413,0,1,10,0.8924274593064402,90
887,0,1,10,0.90304396843292,80
1000,0,1,42.75766899387521,0.974,96
1000,0,1,54.64197814422028,0.969,85
586,0,1,10,0.9027303754266212,51
1362,0,1,10,0.8986784140969163,111
1000,0,1,67.85710252512884,0.983,61
2023,0,1,10,0.9006426099851705,91
1000,0,1,65.563392669788,0.986,112
2717,0,1,10,0.8951048951048951,126
1718,0,1,10,0.8911525029103609,125
1000,0,1,74.34837261855944,0.99,98
1144,0,1,10,0.8872377622377622,103
1000,0,1,29.6081027646918,0.963,59
792,0,1,10,0.9027777777777778,76
2699,0,1,10,0.8918117821415339,150
1808,0,1,10,0.9137168141592921,106
353,0,1,10,0.9150141643059491,54
1000,0,1,4.490867732092118,0.777,64
1000,0,1,90.48122414793947,0.992,105
102,0,1,10,0.9019607843137255,18
1000,0,1,43.470776889698556,0.979,92
1000,0,1,45.45502368474131,0.983,92
2004,0,1,10,0.8987025948103793,135
1000,0,1,41.29159947001357,0.971,71
1000,0,1,84.342982846974,0.987,92
1088,0,1,10,0.8998161764705882,90
2260,0,1,10,0.904424778761062,101
927,0,1,10,0.9137001078748651,75
1000,0,1,72.59642756151632,0.991,94
261,0,1,10,0.89272030651341,52
1000,0,1,53.816992063852666,0.983,84
1899,0,1,10,0.9004739336492891,166
1000,0,1,85.43388303953799,0.987,68
1000,0,1,46.27492657224176,0.975,91
252,0,1,10,0.876984126984127,33
1000,0,1,33.115861309231065,0.964,53
1293,0,1,10,0.9071925754060325,90
1000,0,1,70.47987220861039,0.987,107
1000,0,1,78.84978029799879,0.988,94
1000,0,1,46.888773596370136,0.98,83
2531,0,1,10,0.8972738048202291,112
1298,0,1,10,0.8913713405238829,101
1076,0,1,10,0.8698884758364313,80
1000,0,1,2.9657521074411886,0.655,84
1000,0,1,84.11469937347675,0.99,104
1000,0,1,37.612812897531434,0.98,99
2247,0,1,10,0.9118825100133512,93
1000,0,1,45.32123525531598,0.979,66
2106,0,1,10,0.9040835707502374,94
623,0,1,10,0.8940609951845907,45
2592,0,1,10,0.8935185185185185,114
2713,0,1,10,0.890527091780317,88
2573,0,1,10,0.8966187329965022,114
2054,0,1,10,0.9011684518013632,91
1000,0,1,73.8168499372964,0.984,109
1000,0,1,32.65735929280864,0.976,70
1000,0,1,54.59434860684702,0.979,65
298,0,1,10,0.8993288590604027,32
1419,0,1,10,0.9076814658210007,63
1000,0,1,91.19407143499075,0.985,73
1630,0,1,10,0.9085889570552147,157
1332,0,1,10,0.9039039039039038,82
1617,0,1,10,0.8961038961038961,87
1000,0,1,40.49078457292718,0.977,56
2229,0,1,10,0.8941229250785105,124
1000,0,1,97.3415423134806,0.986,96
1000,0,1,48.60309476553641,0.974,70
1000,0,1,55.78161586822981,0.985,56
1000,0,1,62.80581299440622,0.985,57
2263,0,1,10,0.9085285019885109,142
2351,0,1,10,0.8936622713738834,84
1027,0,1,10,0.9143135345666992,76
1636,0,1,10,0.9034229828850856,112
1000,0,1,8.477780843462945,0.881,77
1000,0,1,81.61649032220252,0.982,81
1000,0,1,12.505069994691375,0.924,53
1000,0,1,27.998972316598703,0.967,87
1000,0,1,58.160603451887624,0.984,90
1000,0,1,90.52228144615393,0.987,105
1000,0,1,65.41088668231959,0.977,109
2221,0,1,10,0.8973435389464205,99
1000,0,1,54.41251895277366,0.98,115
1000,0,1,75.27540110522322,0.988,95
2657,0,1,10,0.9032743695897629,200
1000,0,1,50.61351367926403,0.988,60
1000,0,1,15.136549478158589,0.936,97
1000,0,1,89.97038871303548,0.988,60
1000,0,1,50.91106355223628,0.983,70
1000,0,1,96.39401139669266,0.993,93
1000,0,1,47.85974569929428,0.984,119
1538,0,1,10,0.8894668400520156,105
1000,0,1,20.11249633032125,0.937,66
1000,0,1,19.742567997451843,0.939,69
1941,0,1,10,0.9010819165378671,102
915,0,1,10,0.8994535519125683,50
1000,0,1,5.908020632272493,0.829,68
1000,0,1,0.6459963971095273,0.004,2
1000,0,1,59.34134118114813,0.989,82
1246,0,1,10,0.9052969502407705,111
1370,0,1,10,0.8905109489051095,64
1000,0,1,15.538967580860463,0.956,84
187,0,1,10,0.893048128342246,25
197,0,1,10,0.8730964467005076,31
1251,0,1,10,0.8952837729816147,129
2282,0,1,10,0.9101665205959685,148
1000,0,1,26.092980573490177,0.959,83
1000,0,1,76.63167935690802,0.987,86
1000,0,1,11.43745736533257,0.904,76
1000,0,1,0.5618909062267252,0.013,6
555,0,1,10,0.9153153153153153,59
865,0,1,10,0.8763005780346821,51
2608,0,1,10,0.9010736196319018,128
1540,0,1,10,0.922077922077922,85
1000,0,1,5.833454847926323,0.84,97
1000,0,1,36.27028811427314,0.984,61
1000,0,1,60.69716013786548,0.992,94
2247,0,1,10,0.9034267912772586,117
645,0,1,10,0.896124031007752,63
1160,0,1,10,0.9008620689655172,53
933,0,1,10,0.872454448017149,49
1000,0,1,6.8721113240046705,0.872,87
2673,0,1,10,0.8933782267115601,150
2341,0,1,10,0.905595899188381,114
1000,0,1,53.036554295340686,0.987,50
861,0,1,10,0.8873403019744484,57
1000,0,1,86.84224483376826,0.989,74
2445,0,1,10,0.9042944785276074,104
1000,0,1,58.901223084184274,0.979,78
2727,0,1,10,0.8965896589658966,133
1533,0,1,10,0.898238747553816,98
2849,0,1,10,0.9038259038259038,175
1000,0,1,77.21273695023721,0.984,104
1739,0,1,10,0.8930419781483612,122
2552,0,1,10,0.9008620689655172,144
1000,0,1,59.87385853015934,0.984,69
55,0,1,10,0.8,14
1000,0,1,33.284216609995156,0.974,59
1000,0,1,14.983709664294864,0.932,70
1397,0,1,10,0.8926270579813886,88
1265,0,1,10,0.8806324110671937,104
2066,0,1,10,0.8964181994191674,125
1000,0,1,1.8157456369745528,0.412,39
2600,0,1,10,0.8988461538461539,97
1000,0,1,59.08305904370018,0.987,65
1000,0,1,52.42588400332051,0.987,121
1000,0,1,11.984549705034574,0.916,66
2397,0,1,10,0.8952857738840216,136
469,0,1,10,0.9019189765458422,60
1000,0,1,78.09210450044624,0.983,70
1000,0,1,5.031095015698361,0.794,52
1000,0,1,12.534148204680562,0.916,66
1000,0,1,72.01153512012827,0.986,80
1214,0,1,10,0.9102141680395387,86
1000,0,1,83.73400848952467,0.99,91
1796,0,1,10,0.8903118040089086,135
1000,0,1,17.550296267476185,0.941,80
1000,0,1,43.13314161777715,0.988,72
1882,0,1,10,0.8947927736450585,133
2965,0,1,10,0.9021922428330523,110
53,0,1,10,0.8490566037735849,20
73,0,1,10,0.9452054794520548,17
1483,0,1,10,0.9116655428186109,109
1000,0,1,27.572645696187813,0.97,74
2205,0,1,10,0.909297052154195,108
1155,0,1,10,0.8935064935064935,117
2984,0,1,10,0.8920911528150134,154
1000,0,1,76.00079590472288,0.985,64
982,0,1,10,0.8910386965376782,89
1000,0,1,71.36989077292769,0.991,60
1000,0,1,70.14151122679671,0.987,100
1000,0,1,87.36410109731686,0.989,79
614,0,1,10,0.8876221498371335,47
77,0,1,10,0.8311688311688312,18
2276,0,1,10,0.8976274165202109,136
1536,0,1,10,0.88671875,79
1000,0,1,90.05986158673059,0.99,104
638,0,1,10,0.890282131661442,51
1000,0,1,90.49290672360605,0.987,76
2001,0,1,10,0.8970514742628686,126
2693,0,1,10,0.8993687337541775,140
1000,0,1,54.91115812637912,0.988,92
1000,0,1,25.838228896876146,0.959,72
1000,0,1,35.053357474692504,0.981,89
1624,0,1,10,0.895320197044335,123
1704,0,1,10,0.8937793427230047,120
1000,0,1,96.06616681462354,0.994,104
1362,0,1,10,0.9045521292217328,85
1000,0,1,57.42459013910478,0.986,106
2927,0,1,10,0.894772804919713,152
1000,0,1,11.728144940326668,0.901,119
1000,0,1,12.94168651945008,0.924,113
1000,0,1,12.043781817685161,0.908,116
2841,0,1,10,0.8891235480464625,181
1000,0,1,17.16737946379716,0.948,90
1000,0,1,97.84699558056619,0.988,99
1000,0,1,62.751563850349775,0.989,105
1000,0,1,59.02587737962982,0.986,75
814,0,1,10,0.9041769041769042,84
2292,0,1,10,0.8900523560209425,207
1000,0,1,59.90847417037066,0.986,63
1000,0,1,78.89399713887195,0.988,86
1000,0,1,33.67514126140409,0.968,107
1000,0,1,64.74422106825931,0.988,103
1000,0,1,30.57967629215843,0.965,55
718,0,1,10,0.9122562674094707,58
2955,0,1,10,0.9055837563451776,173
1000,0,1,40.04610769909016,0.983,91
1566,0,1,10,0.8997445721583652,91
1000,0,1,39.132710130878024,0.98,62
1479,0,1,10,0.8985801217038539,89
1000,0,1,0.09434869430278159,0.0,0
2600,0,1,10,0.9053846153846153,177
1000,0,1,92.82136203978713,0.992,58
1000,0,1,7.417608007356424,0.863,67
2837,0,1,10,0.898836799436024,144
1000,0,1,76.68560911391454,0.984,88
1000,0,1,39.01961328573691,0.978,79
1851,0,1,10,0.8962722852512156,100
1775,0,1,10,0.9092957746478874,121
1000,0,1,80.77393401374684,0.991,88
684,0,1,10,0.8786549707602339,52
2276,0,1,10,0.9178383128295254,106
1975,0,1,10,0.8992405063291139,106
1000,0,1,89.60479918989245,0.993,106
1000,0,1,54.822516629717576,0.973,80
316,0,1,10,0.9462025316455697,37
1839,0,1,10,0.8955954323001631,103
1000,0,1,8.813739443191936,0.867,80
1000,0,1,4.698052804352715,0.784,54
221,0,1,10,0.8597285067873304,32
1000,0,1,17.917646247353535,0.936,80
1000,0,1,12.251138654577487,0.919,58
2914,0,1,10,0.9015099519560741,145
410,0,1,10,0.9,43
2131,0,1,10,0.9089629282027217,96
1000,0,1,63.88847415687432,0.979,83
1000,0,1,4.606320755105275,0.78,67
2649,0,1,10,0.9022272555681389,154
492,0,1,10,0.9004065040650406,53
1000,0,1,55.93340802932127,0.983,76
1000,0,1,58.76985527671581,0.984,70
1000,0,1,35.97256165436552,0.971,61
1000,0,1,94.50465637667318,0.99,80
1000,0,1,13.390198696073686,0.937,81
1000,0,1,0.4454330437461018,0.0,0
2784,0,1,10,0.8994252873563219,182
1000,0,1,36.698478072876306,0.97,73
780,0,1,10,0.8858974358974359,56
1640,0,1,10,0.8932926829268293,125
1000,0,1,18.845573124500458,0.957,75
1000,0,1,33.97388624902927,0.966,69
1000,0,1,76.3091416403927,0.984,97
1000,0,1,28.444867673784792,0.973,73
1000,0,1,36.05398079600691,0.973,74
2226,0,1,10,0.9061096136567834,112
514,0,1,10,0.914396887159533,47
1000,0,1,49.579980115260746,0.98,87
1000,0,1,17.663863504305088,0.926,113
1000,0,1,41.54949328147431,0.972,89
2824,0,1,10,0.8990793201133145,106
1231,0,1,10,0.9057676685621446,75
2086,0,1,10,0.8988494726749761,117
1000,0,1,54.79569190313636,0.98,80
2518,0,1,10,0.9046862589356632,166
1010,0,1,10,0.8950495049504951,72
1165,0,1,10,0.8952789699570816,62
1105,0,1,10,0.9076923076923077,84
1000,0,1,31.853237956871105,0.972,60
2210,0,1,10,0.9085972850678733,143
1000,0,1,56.66185493009424,0.979,84
1813,0,1,10,0.8935466078323221,67
657,0,1,10,0.9162861491628614,68
2327,0,1,10,0.9028792436613665,152
2008,0,1,10,0.900398406374502,144
1000,0,1,27.035663583663418,0.976,80
1000,0,1,4.018648564949201,0.732,57
941,0,1,10,0.9043570669500531,101
1000,0,1,36.33371446647976,0.977,85
1000,0,1,27.741149817479304,0.959,73
1000,0,1,27.325142266342272,0.972,92
2497,0,1,10,0.9102923508209851,163
2168,0,1,10,0.889760147601476,137
279,0,1,10,0.8924731182795699,35
1000,0,1,70.20329071040693,0.98,68
1000,0,1,87.95028411107322,0.988,105
1865,0,1,10,0.8981233243967829,88
1000,0,1,8.949947769798072,0.887,87
1238,0,1,10,0.8957996768982229,64
872,0,1,10,0.8956422018348624,73
1000,0,1,81.63347611957091,0.99,95
1000,0,1,33.282409138725534,0.976,90
1000,0,1,40.35821544836068,0.969,92
1319,0,1,10,0.8931008339651251,77
2599,0,1,10,0.9088110811850711,133
2541,0,1,10,0.8980716253443526,160
2647,0,1,10,0.8908197959954666,133
1000,0,1,60.50798206483143,0.989,74
1000,0,1,91.32180766115128,0.995,95
1000,0,1,99.54944026380046,0.993,60
918,0,1,10,0.906318082788671,58
1000,0,1,83.36877796681978,0.982,94
1000,0,1,85.34487320727916,0.987,65
1265,0,1,10,0.9019762845849802,70
1000,0,1,33.20942316565991,0.957,77
1996,0,1,10,0.8962925851703407,98
963,0,1,10,0.90134994807892,74
1000,0,1,91.12509298429924,0.985,58
1000,0,1,77.21248479993336,0.98,74
2482,0,1,10,0.9161966156325544,81
397,0,1,10,0.906801007556675,50
2878,0,1,10,0.9034051424600417,153
2425,0,1,10,0.900618556701031,144
1630,0,1,10,0.9049079754601227,92
1000,0,1,21.488744348508437,0.954,63
1824,0,1,10,0.8963815789473685,141
1280,0,1,10,0.89609375,77
256,0,1,10,0.8828125,37
1000,0,1,5.5641969698170035,0.804,88
1760,0,1,10,0.9,108
1000,0,1,54.41618576504097,0.984,87
1063,0,1,10,0.8974600188146754,91
1116,0,1,10,0.9032258064516129,127
1000,0,1,97.78470214071831,0.992,60
1000,0,1,5.896354919190838,0.856,68
2039,0,1,10,0.9077979401667484,97
336,0,1,10,0.8928571428571429,50
1000,0,1,99.50255434179925,0.989,98
1000,0,1,60.9064909587584,0.981,76
1000,0,1,38.57687924213923,0.977,73
2808,0,1,10,0.8867521367521367,128
2370,0,1,10,0.89915611814346,115
503,0,1,10,0.9025844930417495,56
1595,0,1,10,0.9065830721003135,90
1000,0,1,4.106315272593097,0.734,48
1000,0,1,7.818690699602804,0.879,86
1000,0,1,15.072815031505948,0.945,91
1000,0,1,75.7871375701156,0.985,64
1000,0,1,72.56442849656882,0.983,70
1000,0,1,57.54246369022453,0.98,79
1000,0,1,73.42147952206572,0.991,68
1336,0,1,10,0.9041916167664671,113
1870,0,1,10,0.9085561497326203,102
1000,0,1,20.47131035187094,0.957,69
1000,0,1,36.73043288929363,0.972,71
1513,0,1,10,0.8902842035690681,109
1000,0,1,38.01824519251612,0.969,71
1000,0,1,28.88586312971372,0.973,55
1000,0,1,26.921005543652086,0.964,78
1000,0,1,62.63683199789812,0.979,89
2489,0,1,10,0.894335074327039,153
1993,0,1,10,0.9001505268439538,111
108,0,1,10,0.8888888888888888,21
462,0,1,10,0.922077922077922,86
1000,0,1,8.284500314696563,0.88,80
672,0,1,10,0.8794642857142857,68
1000,0,1,69.98448450497672,0.984,85
1467,0,1,10,0.8916155419222904,107
353,0,1,10,0.8923512747875354,43
1844,0,1,10,0.8877440347071583,118
1000,0,1,64.57066684132997,0.99,91
1000,0,1,43.39161641003552,0.98,78
2639,0,1,10,0.9067828723001137,126
345,0,1,10,0.9101449275362319,58
1000,0,1,70.66887362407037,0.989,61
1000,0,1,12.003912305343189,0.923,86
91,0,1,10,0.8901098901098901,23
1000,0,1,2.6723596286678974,0.636,57
1000,0,1,80.34182920986501,0.982,104
2931,0,1,10,0.8955987717502559,148
2964,0,1,10,0.8984480431848852,179
2475,0,1,10,0.9050505050505051,139
2612,0,1,10,0.8943338437978561,159
1000,0,1,8.682582758595226,0.88,73
1000,0,1,81.21378756574043,0.985,100
1000,0,1,7.217053416402985,0.866,83
1000,0,1,49.337559703567734,0.982,102
1000,0,1,28.371273103218286,0.969,86
1000,0,1,56.399887017003266,0.985,68
1000,0,1,60.60542226657306,0.986,94
1000,0,1,8.02108770256822,0.893,78
1000,0,1,16.989278105419658,0.929,89
1676,0,1,10,0.9039379474940334,104
1000,0,1,17.210018446398646,0.935,83
2659,0,1,10,0.9071079353140278,99
2506,0,1,10,0.8942537909018355,103
1961,0,1,10,0.8949515553289138,121
3002,0,1,10,0.8947368421052632,104
2713,0,1,10,0.8953188352377442,167
1000,0,1,95.86989167383736,0.991,66
1000,0,1,11.702183936058363,0.917,84
2751,0,1,10,0.9018538713195202,154
1490,0,1,10,0.9221476510067114,162
1000,0,1,10.081347274250852,0.892,86
1387,0,1,10,0.9142033165104542,90
1000,0,1,9.613267494625477,0.891,90
1000,0,1,95.99226716926763,0.986,51
2920,0,1,10,0.9020547945205479,104
272,0,1,10,0.8786764705882353,38
926,0,1,10,0.8898488120950324,74
2303,0,1,10,0.8988276161528441,166
668,0,1,10,0.9251497005988024,63
1000,0,1,51.7168863455073,0.982,107
2234,0,1,10,0.9077887197851388,136
1000,0,1,81.45176340188958,0.981,85
1296,0,1,10,0.904320987654321,109
1000,0,1,91.93958140420911,0.99,76
1000,0,1,86.17255415870491,0.985,130
845,0,1,10,0.9100591715976332,69
1000,0,1,2.474222652938851,0.555,56
2189,0,1,10,0.9017816354499771,154
1000,0,1,80.14242118823157,0.988,88
1000,0,1,28.668428203693573,0.963,94
2272,0,1,10,0.8987676056338029,138
659,0,1,10,0.9028831562974203,49
2644,0,1,10,0.8944780635400907,159
1000,0,1,94.91031461802625,0.99,114
1000,0,1,83.86442485614728,0.984,107
2553,0,1,10,0.8973756365060713,110
1000,0,1,39.22101214629251,0.985,107
1000,0,1,96.64531995255005,0.995,86
2282,0,1,10,0.9005258545135846,111
1000,0,1,90.13421883570994,0.989,76
1000,0,1,33.86531265128983,0.965,90
1000,0,1,88.69508214967028,0.986,106
1544,0,1,10,0.9119170984455959,76
1000,0,1,1.0513452341314178,0.108,22
1000,0,1,29.787436418349976,0.976,100
1029,0,1,10,0.9008746355685131,93
1000,0,1,96.44300673415243,0.993,80
1000,0,1,65.2840626582617,0.986,64
1000,0,1,87.55022270067695,0.986,92
1000,0,1,59.70943200676414,0.98,77
1000,0,1,26.715946636571964,0.968,106
1000,0,1,7.942791728306475,0.859,51
474,0,1,10,0.8945147679324894,58
2822,0,1,10,0.9107016300496102,124
1000,0,1,32.33659923517447,0.97,70
2108,0,1,10,0.9046489563567363,95
1000,0,1,51.156924934847666,0.978,81
655,0,1,10,0.9190839694656489,70
1000,0,1,81.48053417331593,0.989,75
2885,0,1,10,0.9015597920277296,191
1000,0,1,5.647440304274753,0.838,81
1000,0,1,49.32654202789084,0.977,93
9,0,1,10,0.8888888888888888,5
1000,0,1,56.33575761019834,0.978,69
1000,0,1,6.5733050031755225,0.844,50
2977,0,1,10,0.9002351360429963,126
991,0,1,10,0.8839556004036327,107
1000,0,1,51.40559199078132,0.981,104
1000,0,1,33.13698902613324,0.974,145
1147,0,1,10,0.9006102877070619,107
1203,0,1,10,0.9002493765586035,106
2589,0,1,10,0.8879876400154499,96
1000,0,1,0.4219037639340062,0.0,0
1000,0,1,37.06855338122447,0.975,83
997,0,1,10,0.9167502507522568,64
1000,0,1,99.61985088434722,0.991,117
2587,0,1,10,0.9010436799381523,109
533,0,1,10,0.8930581613508443,47
1926,0,1,10,0.897196261682243,124
1389,0,1,10,0.884809215262779,85
198,0,1,10,0.9141414141414141,34
405,0,1,10,0.9061728395061729,59
1114,0,1,10,0.8967684021543986,74
1818,0,1,10,0.8976897689768977,107
1588,0,1,10,0.8935768261964736,84
276,0,1,10,0.8985507246376812,24
2367,0,1,10,0.9095901985635826,109
1905,0,1,10,0.89501312335958,95
1736,0,1,10,0.8951612903225806,109
2559,0,1,10,0.9073856975381008,127
1511,0,1,10,0.8934480476505625,82
1000,0,1,17.237052328305246,0.933,79
1000,0,1,29.52379028902784,0.964,69
610,0,1,10,0.8901639344262295,43
2293,0,1,10,0.8992586131705189,135
1000,0,1,90.93197095896815,0.992,80
1000,0,1,33.22858008743958,0.959,82
1000,0,1,75.28745601794581,0.983,77
1000,0,1,22.503432656076416,0.963,77
1000,0,1,89.5046346029188,0.989,96
1000,0,1,37.28611220396951,0.975,70
1563,0,1,10,0.9053103007037748,136
2306,0,1,10,0.8993928881179531,146
132,0,1,10,0.8712121212121212,26
2987,0,1,10,0.9092735185805155,124
1000,0,1,12.272600679226498,0.906,74
